Profile Name,Start Time,Duration,Attributes,Title,Supplemental Video Type,Device Type,Bookmark,Latest Bookmark,Country
william,2017-01-18 0:36,0:21:36,Autoplayed: user action: Unspecified; ,The Office (U.S.): Season 6: Sabre (Episode 15),,Microsoft Xbox One,0:21:36,Not latest view,CA (Canada)
william,2017-01-17 22:39,0:21:46,,The Office (U.S.): Season 6: The Banker (Episode 14),,Safari MAC (Cadmium),0:21:46,Not latest view,CA (Canada)
william,2017-01-17 22:17,0:21:40,,The Office (U.S.): Season 6: Secret Santa (Episode 13),,Safari MAC (Cadmium),0:21:40,Not latest view,CA (Canada)
william,2017-01-17 22:10,0:05:19,,The Office (U.S.): Season 6: Scott's Tots (Episode 12),,Safari MAC (Cadmium),0:21:40,Not latest view,CA (Canada)
william,2017-01-17 21:56,0:12:01,,The Office (U.S.): Season 6: Scott's Tots (Episode 12),,Safari MAC (Cadmium),0:16:21,Not latest view,CA (Canada)
william,2017-01-17 21:45,0:05:05,,The Office (U.S.): Season 6: Scott's Tots (Episode 12),,Bell Canada Mediaroom Bell Canada Mediaroom,0:04:23,Not latest view,CA (Canada)
william,2017-01-17 21:00,0:12:47,,Fittest on Earth 2015,,Apple iPhone 7 Plus (GSM),0:12:47,0:12:47,CA (Canada)
william,2017-01-17 20:58,0:01:25,,The Office (U.S.): Season 6: Scott's Tots (Episode 12),,Apple iPhone 7 Plus (GSM),0:01:25,Not latest view,CA (Canada)
william,2017-01-17 20:58,0:00:01,,The Office (U.S.): Season 6: Shareholder Meeting (Episode 11),,Apple iPhone 7 Plus (GSM),0:00:01,Not latest view,CA (Canada)
william,2017-01-17 20:16,0:26:05,,Deadpool,,Bell Canada Mediaroom Bell Canada Mediaroom,1:38:18,1:38:18,CA (Canada)
william,2017-01-17 19:54,0:21:06,,The Office (U.S.): Season 6: Murder (Episode 10),,Bell Canada Mediaroom Bell Canada Mediaroom,0:21:01,Not latest view,CA (Canada)
william,2017-01-17 19:32,0:21:06,,The Office (U.S.): Season 6: Double Date (Episode 9),,Bell Canada Mediaroom Bell Canada Mediaroom,0:21:02,Not latest view,CA (Canada)
william,2017-01-17 19:10,0:21:04,,The Office (U.S.): Season 6: Koi Pond (Episode 8),,Bell Canada Mediaroom Bell Canada Mediaroom,0:21:01,Not latest view,CA (Canada)
william,2017-01-17 18:47,0:21:03,,The Office (U.S.): Season 6: The Lover (Episode 7),,Bell Canada Mediaroom Bell Canada Mediaroom,0:20:55,Not latest view,CA (Canada)
william,2017-01-17 18:25,0:21:05,,The Office (U.S.): Season 6: Mafia (Episode 6),,Bell Canada Mediaroom Bell Canada Mediaroom,0:21:01,Not latest view,CA (Canada)
william,2017-01-17 18:04,0:21:00,,The Office (U.S.): Season 6: Niagara: Part 2 (Episode 5),,Bell Canada Mediaroom Bell Canada Mediaroom,0:21:37,Not latest view,CA (Canada)
william,2017-01-17 17:54,0:10:01,,The Office (U.S.): Season 6: Niagara: Part 1 (Episode 4),,Bell Canada Mediaroom Bell Canada Mediaroom,0:24:17,Not latest view,CA (Canada)
william,2017-01-17 16:21,0:13:17,,The Office (U.S.): Season 6: Niagara: Part 1 (Episode 4),,Apple iPhone 7 Plus (GSM),0:13:17,Not latest view,CA (Canada)
william,2017-01-17 16:00,0:19:48,,The Office (U.S.): Season 6: The Promotion (Episode 3),,Apple iPhone 7 Plus (GSM),0:21:35,Not latest view,CA (Canada)
william,2017-01-17 15:39,0:21:04,,The Office (U.S.): Season 6: The Meeting (Episode 2),,Apple iPhone 7 Plus (GSM),0:21:31,Not latest view,CA (Canada)
william,2017-01-17 15:18,0:21:01,,The Office (U.S.): Season 6: Gossip (Episode 1),,Apple iPhone 7 Plus (GSM),0:21:26,Not latest view,CA (Canada)
william,2017-01-17 15:04,0:12:39,,The Office (U.S.): Season 5: Company Picnic (Episode 28),,Apple iPhone 7 Plus (GSM),0:21:04,Not latest view,CA (Canada)
william,2017-01-17 15:01,0:01:17,,The Office (U.S.): Season 5: Michael Scott Paper Company (Episode 23),,Apple iPhone 7 Plus (GSM),0:10:27,Not latest view,CA (Canada)
william,2017-01-17 4:23,1:10:33,,Deadpool,,Apple iPhone 7 Plus (GSM),1:12:42,Not latest view,CA (Canada)
william,2017-01-17 4:12,0:09:14,,The Office (U.S.): Season 5: Michael Scott Paper Company (Episode 23),,Apple iPhone 7 Plus (GSM),0:09:15,Not latest view,CA (Canada)
william,2017-01-17 3:53,0:18:21,,The Office (U.S.): Season 5: Dream Team (Episode 22),,Apple iPhone 7 Plus (GSM),0:20:53,Not latest view,CA (Canada)
william,2017-01-17 2:01,0:01:40,,The Office (U.S.): Season 5: Dream Team (Episode 22),,Apple iPhone 7 Plus (GSM),0:01:40,Not latest view,CA (Canada)
william,2017-01-17 1:40,0:19:46,,The Office (U.S.): Season 5: Two Weeks (Episode 21),,Apple iPhone 7 Plus (GSM),0:21:01,Not latest view,CA (Canada)
william,2017-01-17 1:20,0:20:19,,The Office (U.S.): Season 5: New Boss (Episode 20),,Apple iPhone 7 Plus (GSM),0:21:05,Not latest view,CA (Canada)
william,2017-01-17 0:59,0:21:04,,The Office (U.S.): Season 5: Golden Ticket (Episode 19),,Apple iPhone 7 Plus (GSM),0:21:04,Not latest view,CA (Canada)
william,2017-01-17 0:46,0:12:13,,The Office (U.S.): Season 5: Blood Drive (Episode 18),,Apple iPhone 7 Plus (GSM),0:21:03,Not latest view,CA (Canada)
william,2017-01-16 23:51,0:08:04,,The Office (U.S.): Season 5: Blood Drive (Episode 18),,Bell Canada Mediaroom Bell Canada Mediaroom,0:08:00,Not latest view,CA (Canada)
william,2017-01-16 23:28,0:21:04,,The Office (U.S.): Season 5: Lecture Circuit: Part 2 (Episode 17),,Bell Canada Mediaroom Bell Canada Mediaroom,0:20:47,Not latest view,CA (Canada)
william,2017-01-16 23:07,0:21:05,,The Office (U.S.): Season 5: Lecture Circuit: Part 1 (Episode 16),,Bell Canada Mediaroom Bell Canada Mediaroom,0:20:54,Not latest view,CA (Canada)
william,2017-01-16 21:59,0:21:04,,The Office (U.S.): Season 5: Stress Relief: Part 2 (Episode 15),,Bell Canada Mediaroom Bell Canada Mediaroom,0:20:59,Not latest view,CA (Canada)
william,2017-01-16 21:35,0:21:00,,The Office (U.S.): Season 5: Stress Relief: Part 1 (Episode 14),,Bell Canada Mediaroom Bell Canada Mediaroom,0:20:40,Not latest view,CA (Canada)
william,2017-01-16 19:17,0:11:00,,The Office (U.S.): Season 5: Prince Family Paper (Episode 13),,Apple iPhone 7 Plus (GSM),0:21:01,Not latest view,CA (Canada)
william,2017-01-16 19:01,0:10:08,,The Office (U.S.): Season 5: Prince Family Paper (Episode 13),,Bell Canada Mediaroom Bell Canada Mediaroom,0:10:04,Not latest view,CA (Canada)
william,2017-01-16 18:38,0:21:02,,The Office (U.S.): Season 5: The Duel (Episode 12),,Apple iPhone 7 Plus (GSM),0:21:03,Not latest view,CA (Canada)
william,2017-01-16 18:23,0:15:13,,The Office (U.S.): Season 5: Moroccan Christmas (Episode 11),,Apple iPhone 7 Plus (GSM),0:21:03,Not latest view,CA (Canada)
william,2017-01-16 18:16,0:06:06,,The Office (U.S.): Season 5: Moroccan Christmas (Episode 11),,Bell Canada Mediaroom Bell Canada Mediaroom,0:06:02,Not latest view,CA (Canada)
william,2017-01-16 17:44,0:20:24,,The Office (U.S.): Season 5: The Surplus (Episode 10),,Bell Canada Mediaroom Bell Canada Mediaroom,0:20:18,Not latest view,CA (Canada)
william,2017-01-16 17:22,0:21:03,,The Office (U.S.): Season 5: Frame Toby (Episode 9),,Bell Canada Mediaroom Bell Canada Mediaroom,0:20:29,Not latest view,CA (Canada)
william,2017-01-16 17:01,0:21:05,,The Office (U.S.): Season 5: Business Trip (Episode 8),,Bell Canada Mediaroom Bell Canada Mediaroom,0:21:01,Not latest view,CA (Canada)
william,2017-01-16 16:44,0:08:24,,The Office (U.S.): Season 5: Customer Survey (Episode 7),,Apple iPhone 7 Plus (GSM),0:13:14,Not latest view,CA (Canada)
william,2017-01-16 16:38,0:13:06,,The Office (U.S.): Season 5: Customer Survey (Episode 7),,Bell Canada Mediaroom Bell Canada Mediaroom,0:21:03,Not latest view,CA (Canada)
william,2017-01-16 16:17,0:21:05,,The Office (U.S.): Season 5: Employee Transfer (Episode 6),,Bell Canada Mediaroom Bell Canada Mediaroom,0:21:00,Not latest view,CA (Canada)
william,2017-01-16 15:55,0:21:07,,The Office (U.S.): Season 5: Crime Aid (Episode 5),,Bell Canada Mediaroom Bell Canada Mediaroom,0:21:03,Not latest view,CA (Canada)
william,2017-01-16 15:34,0:21:05,,The Office (U.S.): Season 5: Baby Shower (Episode 4),,Bell Canada Mediaroom Bell Canada Mediaroom,0:20:54,Not latest view,CA (Canada)
william,2017-01-16 15:13,0:21:05,,The Office (U.S.): Season 5: Business Ethics (Episode 3),,Bell Canada Mediaroom Bell Canada Mediaroom,0:20:52,Not latest view,CA (Canada)
william,2017-01-16 14:57,0:14:14,,The Office (U.S.): Season 5: Weight Loss: Part 2 (Episode 2),,Bell Canada Mediaroom Bell Canada Mediaroom,0:21:02,Not latest view,CA (Canada)
william,2017-01-16 5:22,0:05:02,,The Office (U.S.): Season 5: Weight Loss: Part 2 (Episode 2),,Apple iPhone 7 Plus (GSM),0:06:02,Not latest view,CA (Canada)
william,2017-01-16 5:01,0:20:47,,The Office (U.S.): Season 5: Weight Loss: Part 1 (Episode 1),,Apple iPhone 7 Plus (GSM),0:21:07,Not latest view,CA (Canada)
william,2017-01-16 4:21,0:40:00,,"The Office (U.S.): Season 4: Goodbye, Toby (Episode 14)",,Apple iPhone 7 Plus (GSM),0:41:27,Not latest view,CA (Canada)
william,2017-01-16 4:02,0:19:07,,The Office (U.S.): Season 4: Job Fair (Episode 13),,Apple iPhone 7 Plus (GSM),0:20:16,Not latest view,CA (Canada)
william,2017-01-16 3:41,0:21:03,,The Office (U.S.): Season 4: Did I Stutter (Episode 12),,Apple iPhone 7 Plus (GSM),0:21:30,Not latest view,CA (Canada)
william,2017-01-16 3:39,0:00:56,,The Office (U.S.): Season 4: Night Out (Episode 11),,Apple iPhone 7 Plus (GSM),0:20:48,Not latest view,CA (Canada)
william,2017-01-16 3:33,0:05:59,Autoplayed: user action: Unspecified; ,The Office (U.S.): Season 4: Night Out (Episode 11),,Microsoft Xbox One,0:19:50,Not latest view,CA (Canada)
william,2017-01-16 2:14,0:13:25,,The Office (U.S.): Season 4: Night Out (Episode 11),,Apple iPhone 7 Plus (GSM),0:13:52,Not latest view,CA (Canada)
william,2017-01-16 2:07,0:06:10,,The Office (U.S.): Season 4: The Chair Model (Episode 10),,Apple iPhone 7 Plus (GSM),0:20:01,Not latest view,CA (Canada)
william,2017-01-16 1:32,0:05:56,,The Office (U.S.): Season 4: The Chair Model (Episode 10),,Apple iPhone 7 Plus (GSM),0:13:57,Not latest view,CA (Canada)
william,2017-01-15 7:00,0:07:39,,The Office (U.S.): Season 4: The Chair Model (Episode 10),,Apple iPhone 7 Plus (GSM),0:08:03,Not latest view,CA (Canada)
william,2017-01-15 6:38,0:21:42,,The Office (U.S.): Season 4: Dinner Party (Episode 9),,Apple iPhone 7 Plus (GSM),0:21:42,Not latest view,CA (Canada)
william,2017-01-15 6:17,0:21:13,,The Office (U.S.): Season 4: The Deposition (Episode 8),,Apple iPhone 7 Plus (GSM),0:21:03,Not latest view,CA (Canada)
william,2017-01-15 5:56,0:20:42,,The Office (U.S.): Season 4: Survivor Man (Episode 7),,Apple iPhone 7 Plus (GSM),0:20:42,Not latest view,CA (Canada)
william,2017-01-15 5:53,0:03:29,,The Office (U.S.): Season 4: Branch Wars (Episode 6),,Apple iPhone 7 Plus (GSM),0:21:20,Not latest view,CA (Canada)
william,2017-01-15 5:34,0:17:55,,The Office (U.S.): Season 4: Branch Wars (Episode 6),,Apple iPhone 7 Plus (GSM),0:17:55,Not latest view,CA (Canada)
william,2017-01-15 5:13,0:21:03,,The Office (U.S.): Season 4: Local Ad (Episode 5),,Apple iPhone 7 Plus (GSM),0:21:03,Not latest view,CA (Canada)
william,2017-01-15 4:32,0:41:27,,The Office (U.S.): Season 4: Money (Episode 4),,Apple iPhone 7 Plus (GSM),0:41:27,Not latest view,CA (Canada)
william,2017-01-14 5:09,0:41:26,,The Office (U.S.): Season 4: Launch Party (Episode 3),,Apple iPhone 7 Plus (GSM),0:41:27,Not latest view,CA (Canada)
william,2017-01-14 5:08,0:00:45,,The Office (U.S.): Season 4: Dunder Mifflin Infinity (Episode 2),,Apple iPhone 7 Plus (GSM),0:41:27,Not latest view,CA (Canada)
william,2017-01-14 4:11,0:15:03,,The Office (U.S.): Season 4: Dunder Mifflin Infinity (Episode 2),,Apple iPhone 7 Plus (GSM),0:40:43,Not latest view,CA (Canada)
william,2017-01-14 3:43,0:25:31,,The Office (U.S.): Season 4: Dunder Mifflin Infinity (Episode 2),,Apple iPhone 7 Plus (GSM),0:25:42,Not latest view,CA (Canada)
william,2017-01-14 3:01,0:41:27,,The Office (U.S.): Season 4: Fun Run (Episode 1),,Apple iPhone 7 Plus (GSM),0:41:27,Not latest view,CA (Canada)
william,2017-01-14 2:16,0:50:07,,Chris D'Elia: Incorrigible,,Bell Canada Mediaroom Bell Canada Mediaroom,1:03:31,1:03:31,CA (Canada)
william,2017-01-13 23:16,0:04:52,,The Office (U.S.): Season 3: A Benihana Christmas (Episode 10),,Bell Canada Mediaroom Bell Canada Mediaroom,0:25:16,Not latest view,CA (Canada)
william,2017-01-13 21:49,0:20:34,,The Office (U.S.): Season 3: A Benihana Christmas (Episode 10),,Bell Canada Mediaroom Bell Canada Mediaroom,0:20:31,Not latest view,CA (Canada)
william,2017-01-13 21:37,0:12:05,,The Office (U.S.): Season 3: The Convict (Episode 9),,Bell Canada Mediaroom Bell Canada Mediaroom,0:20:33,Not latest view,CA (Canada)
william,2017-01-13 21:26,0:09:04,,The Office (U.S.): Season 3: The Convict (Episode 9),,Bell Canada Mediaroom Bell Canada Mediaroom,0:08:58,Not latest view,CA (Canada)
william,2017-01-13 21:22,0:04:25,,The Office (U.S.): Season 3: The Merger (Episode 8),,Bell Canada Mediaroom Bell Canada Mediaroom,0:29:33,Not latest view,CA (Canada)
william,2017-01-13 7:18,0:24:43,,The Office (U.S.): Season 3: The Merger (Episode 8),,Apple iPhone 7 Plus (GSM),0:24:59,Not latest view,CA (Canada)
william,2017-01-13 6:48,0:29:41,,The Office (U.S.): Season 3: Branch Closing (Episode 7),,Apple iPhone 7 Plus (GSM),0:29:43,Not latest view,CA (Canada)
william,2017-01-13 6:27,0:17:44,,The Office (U.S.): Season 3: Diwali (Episode 6),,Apple iPhone 7 Plus (GSM),0:20:41,Not latest view,CA (Canada)
william,2017-01-13 6:06,0:20:45,,The Office (U.S.): Season 3: Initiation (Episode 5),,Apple iPhone 7 Plus (GSM),0:20:45,Not latest view,CA (Canada)
william,2017-01-13 5:46,0:20:05,,The Office (U.S.): Season 3: Grief Counseling (Episode 4),,Apple iPhone 7 Plus (GSM),0:20:43,Not latest view,CA (Canada)
william,2017-01-13 5:25,0:20:41,,The Office (U.S.): Season 3: The Coup (Episode 3),,Apple iPhone 7 Plus (GSM),0:20:42,Not latest view,CA (Canada)
william,2017-01-13 5:22,0:01:07,,The Office (U.S.): Season 3: The Convention (Episode 2),,Apple iPhone 7 Plus (GSM),0:20:57,Not latest view,CA (Canada)
william,2017-01-12 22:36,0:13:33,,Chris D'Elia: Incorrigible,,Bell Canada Mediaroom Bell Canada Mediaroom,0:13:29,Not latest view,CA (Canada)
william,2017-01-12 22:14,0:20:04,,The Office (U.S.): Season 3: The Convention (Episode 2),,Bell Canada Mediaroom Bell Canada Mediaroom,0:20:00,Not latest view,CA (Canada)
william,2017-01-12 21:53,0:20:04,,The Office (U.S.): Season 3: Gay Witch Hunt (Episode 1),,Bell Canada Mediaroom Bell Canada Mediaroom,0:20:00,Not latest view,CA (Canada)
william,2017-01-12 21:49,0:03:25,,The Office (U.S.): Season 2: Casino Night (Episode 22),,Bell Canada Mediaroom Bell Canada Mediaroom,0:27:57,Not latest view,CA (Canada)
william,2017-01-12 18:29,0:24:50,,The Office (U.S.): Season 2: Casino Night (Episode 22),,Bell Canada Mediaroom Bell Canada Mediaroom,0:24:26,Not latest view,CA (Canada)
william,2017-01-12 18:08,0:20:05,,The Office (U.S.): Season 2: Conflict Resolution (Episode 21),,Bell Canada Mediaroom Bell Canada Mediaroom,0:20:01,Not latest view,CA (Canada)
william,2017-01-12 17:47,0:20:04,,The Office (U.S.): Season 2: Drug Testing (Episode 20),,Bell Canada Mediaroom Bell Canada Mediaroom,0:20:01,Not latest view,CA (Canada)
william,2017-01-12 17:26,0:20:06,,The Office (U.S.): Season 2: Michael's Birthday (Episode 19),,Bell Canada Mediaroom Bell Canada Mediaroom,0:20:01,Not latest view,CA (Canada)
william,2017-01-12 6:39,0:00:10,,The Office (U.S.): Season 2: Michael's Birthday (Episode 19),,Apple iPhone 7 Plus (GSM),0:00:10,Not latest view,CA (Canada)
william,2017-01-12 6:39,0:00:05,,The Office (U.S.): Season 2: Take Your Daughter to Work Day (Episode 18),,Apple iPhone 7 Plus (GSM),0:19:26,Not latest view,CA (Canada)
william,2017-01-12 6:37,0:02:02,,Brooklyn Nine-Nine: Season 3: Terry Kitties (Episode 19),,Apple iPhone 7 Plus (GSM),0:02:02,Not latest view,CA (Canada)
william,2017-01-12 6:15,0:21:37,,Brooklyn Nine-Nine: Season 3: Greg and Larry (Episode 23),,Apple iPhone 7 Plus (GSM),0:21:37,Not latest view,CA (Canada)
william,2017-01-12 5:53,0:21:11,,Brooklyn Nine-Nine: Season 3: The Bureau (Episode 22),,Apple iPhone 7 Plus (GSM),0:21:38,Not latest view,CA (Canada)
william,2017-01-12 5:31,0:21:18,,Brooklyn Nine-Nine: Season 3: Paranoia (Episode 20),,Apple iPhone 7 Plus (GSM),0:21:20,Not latest view,CA (Canada)
william,2017-01-12 5:12,0:18:13,,The Office (U.S.): Season 2: Take Your Daughter to Work Day (Episode 18),,Apple iPhone 7 Plus (GSM),0:19:23,Not latest view,CA (Canada)
william,2017-01-12 4:51,0:20:41,,The Office (U.S.): Season 2: Dwight's Speech (Episode 17),,Apple iPhone 7 Plus (GSM),0:20:41,Not latest view,CA (Canada)
william,2017-01-12 4:34,0:17:20,,The Office (U.S.): Season 2: Valentine's Day (Episode 16),,Apple iPhone 7 Plus (GSM),0:20:41,Not latest view,CA (Canada)
william,2017-01-12 4:18,0:15:34,,The Office (U.S.): Season 2: Boys and Girls (Episode 15),,Apple iPhone 7 Plus (GSM),0:20:54,Not latest view,CA (Canada)
william,2017-01-11 22:44,0:05:29,,The Office (U.S.): Season 2: Boys and Girls (Episode 15),,Apple iPhone 7 Plus (GSM),0:05:29,Not latest view,CA (Canada)
william,2017-01-11 22:23,0:20:44,,The Office (U.S.): Season 2: The Carpet (Episode 14),,Apple iPhone 7 Plus (GSM),0:20:44,Not latest view,CA (Canada)
william,2017-01-11 22:02,0:20:46,,The Office (U.S.): Season 2: The Secret (Episode 13),,Apple iPhone 7 Plus (GSM),0:20:46,Not latest view,CA (Canada)
william,2017-01-11 21:41,0:20:39,,The Office (U.S.): Season 2: The Injury (Episode 12),,Apple iPhone 7 Plus (GSM),0:20:41,Not latest view,CA (Canada)
william,2017-01-11 21:26,0:14:09,,The Office (U.S.): Season 2: Booze Cruise (Episode 11),,Apple iPhone 7 Plus (GSM),0:20:39,Not latest view,CA (Canada)
william,2017-01-11 19:10,0:06:31,,The Office (U.S.): Season 2: Booze Cruise (Episode 11),,Apple iPhone 7 Plus (GSM),0:06:32,Not latest view,CA (Canada)
william,2017-01-11 16:29,0:20:20,,The Office (U.S.): Season 2: Christmas Party (Episode 10),,Apple iPhone 7 Plus (GSM),0:21:19,Not latest view,CA (Canada)
william,2017-01-11 16:11,0:17:07,,The Office (U.S.): Season 2: Email Surveillance (Episode 9),,Apple iPhone 7 Plus (GSM),0:21:38,Not latest view,CA (Canada)
william,2017-01-11 8:07,0:04:05,,The Office (U.S.): Season 2: Email Surveillance (Episode 9),,Apple iPhone 7 Plus (GSM),0:04:05,Not latest view,CA (Canada)
william,2017-01-11 7:46,0:21:03,,The Office (U.S.): Season 2: Performance Review (Episode 8),,Apple iPhone 7 Plus (GSM),0:21:03,Not latest view,CA (Canada)
william,2017-01-11 7:26,0:19:25,,The Office (U.S.): Season 2: The Client (Episode 7),,Apple iPhone 7 Plus (GSM),0:21:06,Not latest view,CA (Canada)
william,2017-01-11 7:05,0:21:26,,The Office (U.S.): Season 2: The Fight (Episode 6),,Apple iPhone 7 Plus (GSM),0:21:26,Not latest view,CA (Canada)
william,2017-01-11 6:43,0:21:29,,The Office (U.S.): Season 2: Halloween (Episode 5),,Apple iPhone 7 Plus (GSM),0:21:29,Not latest view,CA (Canada)
william,2017-01-11 6:43,0:00:03,,The Office (U.S.): Season 2: Office Olympics (Episode 3),,Apple iPhone 7 Plus (GSM),0:00:03,Not latest view,CA (Canada)
william,2017-01-11 4:26,0:19:42,,The Office (U.S.): Season 2: The Fire (Episode 4),,Apple iPhone 7 Plus (GSM),0:19:44,Not latest view,CA (Canada)
william,2017-01-11 4:06,0:19:47,,The Office (U.S.): Season 2: Office Olympics (Episode 3),,Apple iPhone 7 Plus (GSM),0:20:59,Not latest view,CA (Canada)
william,2017-01-11 0:53,0:01:20,,The Office (U.S.): Season 2: Office Olympics (Episode 3),,Apple iPhone 7 Plus (GSM),0:01:20,Not latest view,CA (Canada)
william,2017-01-06 19:03,0:03:06,,The 100: Season 3: Bitter Harvest (Episode 6),,Safari MAC (Cadmium),0:03:10,0:03:10,CA (Canada)
william,2017-01-06 18:20,0:42:28,,The 100: Season 3: Hakeldama (Episode 5),,Safari MAC (Cadmium),0:41:01,0:41:01,CA (Canada)
william,2017-01-06 17:39,0:41:15,,The 100: Season 3: Watch the Thrones (Episode 4),,Safari MAC (Cadmium),0:41:19,0:41:19,CA (Canada)
william,2017-01-06 16:57,0:41:18,,The 100: Season 3: Ye Who Enter Here (Episode 3),,Safari MAC (Cadmium),0:41:16,0:41:16,CA (Canada)
william,2017-01-06 6:01,0:40:42,,The 100: Season 3: Wanheda: Part 2 (Episode 2),,Apple iPhone 7 Plus (GSM),0:40:57,0:40:57,CA (Canada)
william,2017-01-06 4:47,0:40:48,,The 100: Season 3: Wanheda: Part 1 (Episode 1),,Apple iPhone 7 Plus (GSM),0:41:10,0:41:10,CA (Canada)
william,2017-01-06 4:06,0:40:28,,The 100: Season 2: Blood Must Have Blood: Part 2 (Episode 16),,Apple iPhone 7 Plus (GSM),0:41:29,0:41:29,CA (Canada)
william,2017-01-06 3:28,0:37:22,,The 100: Season 2: Blood Must Have Blood: Part 1 (Episode 15),,Apple iPhone 7 Plus (GSM),0:41:38,0:41:38,CA (Canada)
william,2017-01-06 2:32,0:43:37,,The 100: Season 2: Bodyguard of Lies (Episode 14),,Bell Canada Mediaroom Bell Canada Mediaroom,0:42:00,0:42:00,CA (Canada)
william,2017-01-06 1:51,0:41:00,,The 100: Season 2: Resurrection (Episode 13),,Bell Canada Mediaroom Bell Canada Mediaroom,0:40:22,0:40:22,CA (Canada)
william,2017-01-06 1:32,0:18:04,,The 100: Season 2: Rubicon (Episode 12),,Bell Canada Mediaroom Bell Canada Mediaroom,0:41:22,0:41:22,CA (Canada)
william,2017-01-05 20:39,0:22:32,,The 100: Season 2: Rubicon (Episode 12),,Bell Canada Mediaroom Bell Canada Mediaroom,0:23:26,Not latest view,CA (Canada)
william,2017-01-05 19:52,0:37:22,,The 100: Season 2: Coup de Grace (Episode 11),,Apple iPhone 7 Plus (GSM),0:40:32,0:40:32,CA (Canada)
william,2017-01-05 19:17,0:35:03,,The 100: Season 2: Survival of the Fittest (Episode 10),,Apple iPhone 7 Plus (GSM),0:40:59,0:40:59,CA (Canada)
william,2017-01-05 4:10,0:05:55,,The 100: Season 2: Survival of the Fittest (Episode 10),,Apple iPhone 7 Plus (GSM),0:06:45,Not latest view,CA (Canada)
william,2017-01-05 3:30,0:39:12,,The 100: Season 2: Remember Me (Episode 9),,Apple iPhone 7 Plus (GSM),0:41:15,0:41:15,CA (Canada)
william,2017-01-05 2:47,0:34:34,,The 100: Season 2: Spacewalker (Episode 8),,Apple iPhone 7 Plus (GSM),0:41:42,0:41:42,CA (Canada)
william,2017-01-05 2:47,0:00:01,,The 100: Season 2: Reapercussions (Episode 3),,Apple iPhone 7 Plus (GSM),0:01:21,0:01:21,CA (Canada)
william,2017-01-04 23:09,0:42:02,,The 100: Season 2: Long into an Abyss (Episode 7),,Bell Canada Mediaroom Bell Canada Mediaroom,0:41:20,0:41:20,CA (Canada)
william,2017-01-04 22:39,0:29:05,,The 100: Season 2: Fog of War (Episode 6),,Bell Canada Mediaroom Bell Canada Mediaroom,0:41:12,0:41:12,CA (Canada)
william,2017-01-04 21:44,0:11:24,,The 100: Season 2: Fog of War (Episode 6),,Bell Canada Mediaroom Bell Canada Mediaroom,0:12:42,Not latest view,CA (Canada)
william,2017-01-04 21:02,0:41:08,,The 100: Season 2: Human Trials (Episode 5),,Bell Canada Mediaroom Bell Canada Mediaroom,0:41:42,0:41:42,CA (Canada)
william,2017-01-04 20:24,0:37:06,,The 100: Season 2: Many Happy Returns (Episode 4),,Bell Canada Mediaroom Bell Canada Mediaroom,0:40:32,0:40:32,CA (Canada)
william,2017-01-04 20:22,0:00:11,,The 100: Season 2: Reapercussions (Episode 3),,Bell Canada Mediaroom Bell Canada Mediaroom,0:01:30,Not latest view,CA (Canada)
william,2017-01-04 20:16,0:02:57,,The 100: Season 2: Many Happy Returns (Episode 4),,Apple iPhone 7 Plus (GSM),0:03:48,Not latest view,CA (Canada)
william,2017-01-04 20:15,0:00:22,,The 100: Season 2: Reapercussions (Episode 3),,Apple iPhone 7 Plus (GSM),0:41:16,Not latest view,CA (Canada)
william,2017-01-04 20:00,0:13:05,,The 100: Season 2: Reapercussions (Episode 3),,Bell Canada Mediaroom Bell Canada Mediaroom,0:41:16,Not latest view,CA (Canada)
william,2017-01-04 19:45,0:15:01,,The 100: Season 2: Reapercussions (Episode 3),,Apple iPhone 7 Plus (GSM),0:29:32,Not latest view,CA (Canada)
william,2017-01-04 17:36,0:00:56,,The 100: Season 2: Reapercussions (Episode 3),,Apple iPhone 7 Plus (GSM),0:14:37,Not latest view,CA (Canada)
william,2017-01-04 17:06,0:12:51,,The 100: Season 2: Reapercussions (Episode 3),,Apple iPhone 7 Plus (GSM),0:13:41,Not latest view,CA (Canada)
william,2017-01-04 16:29,0:32:08,,The 100: Season 2: Inclement Weather (Episode 2),,Apple iPhone 7 Plus (GSM),0:41:30,0:41:30,CA (Canada)
william,2017-01-04 16:12,0:17:01,,The 100: Season 2: The 48 (Episode 1),,Apple iPhone 7 Plus (GSM),0:42:12,0:42:12,CA (Canada)
william,2017-01-04 8:41,0:24:06,,The 100: Season 2: The 48 (Episode 1),,Apple iPhone 7 Plus (GSM),0:25:17,Not latest view,CA (Canada)
william,2017-01-04 8:06,0:34:01,,The 100: Season 1: We Are Grounders: Part II (Episode 13),,Apple iPhone 7 Plus (GSM),0:42:09,0:42:09,CA (Canada)
william,2017-01-04 7:29,0:36:05,,The 100: Season 1: We Are Grounders: Part I (Episode 12),,Apple iPhone 7 Plus (GSM),0:42:08,0:42:08,CA (Canada)
william,2017-01-04 6:49,0:38:54,,The 100: Season 1: The Calm (Episode 11),,Apple iPhone 7 Plus (GSM),0:41:45,0:41:45,CA (Canada)
william,2017-01-04 6:44,0:05:12,,The 100: Season 1: I Am Become Death (Episode 10),,Apple iPhone 7 Plus (GSM),0:42:14,0:42:14,CA (Canada)
